american
,"ham,1
,adraki champ,1
,adraki chammp,1
,grilled vietnamese ham vermicelli,1
,vermicelli,1
,tea,1
,cheese,1
,sandwich,1
,reshami kebab,1
,kebab,1
,shamdeh,1
,double hamburger,1
,poondu kuzhambu,1
,casa,1
,black forest ham and swiss sandwich box,1
,black forest ham and swiss sandwich,1
bar
,ham,10
,hamburger,3
,grilled ham,2
,cheese panini,1
,black forest ham and cheddar,1
,grilled ham and cheese panini,1
,black forest ham,1
,panini,1
,hamachi roll,1
,country ham,1
,grilled country ham,1
,canned hamm's,1
,hamm's,1
,cheese,1
,seared hamachi roll,1
,cheddar,1
,grilled ham and cheese,1
,cheese omelet,1
,hamburger cooked to order,1
,omelet,1
,ham and cheese omelet,1
,"grilled ham,1
,honey cured ham,1
,blue,1
,w.j graham's six grape ruby port,1
desserts
,graham cracker,3
,cheese,1
,ham egg cheese,1
,graham crackers,1
,graham crackers and creme,1
,banana graham,1
,graham,1
,crackers,1
indian
,sham savera,2
,shami kabab,1
,shammi kebab,1
,kebab,1
,80. godthamba coconut rotti with sambol of the day,1
