american
,salmon tikka,5
,salmon,4
,tandoori salmon,3
,tandoori salmon tikka,3
,kebab,1
,salmon kebab,1
,salmon tikkas,1
,maharaja salmon,1
,curry,1
,seafood salmon moilee,1
,salmon curry,1
,salmon masala,1
southern
,roasted salmon with chipotle and horseradish crust,1
,chipotle,1
,horseradish crust,1
,tropical salmon ceviche,1
,ceviche,1
,salmon,1
,cured salmon,1
,tequila and cilantro cured salmon,1
